"X","gvkey","ticker","compname","year","sic4","salesmillions","employees","breach","breach_this_year","breachtype_this_year","bad_breach","internal_breach","rand_breach","breach_sum","bad_breach_sum","industry","industry_breach_sum","industry_bad_breach_sum","industry_translate","ag_frst_fsh","mining","construction","manuf","trn_comm_elc_gas","wholesale","retail","finance_insurance","services","mean_hits","max_hits","volume","price.open","price.high","price.low","price.close","price.adjusted","ret.adjusted.prices","ret.closing.prices","volume_pct","price.open_pct","price.high_pct","price.low_pct","price.close_pct","price.adjusted_pct","ret.adjusted.prices_pct","ret.closing.prices_pct","salesmillions_pct","employees_pct","mean_hits_pct","max_hits_pct"
1522,8898,"RJF","RAYMOND JAMES FINANCIAL CORP",2006,6211,2226.52,6.9000001,0,0,"",0,0,0,0,0,9,16,2,"#N/A",0,0,0,0,0,0,0,1,0,1,1,115609600,25.213329,33.290001,25.66667,25.66667,21.197668,0.28180871,0.260641883,1.057764131,1.214124797,1.3058318,1.464435058,1.260641883,1.28180871,NA,NA,1.170700416,1,1.173913043,1
1523,8898,"RJF","RAYMOND JAMES FINANCIAL CORP",2007,6211,2579.3301,6.9000001,0,0,"",0,0,0,0,0,9,12,6,"#N/A",0,0,0,0,0,0,0,1,0,1,1,182876600,30.4,37.25,27.75,30.719999,25.665691,0.210778988,0.196882922,1.581846144,1.205711471,1.118954607,1.081168691,1.196882922,1.210778988,"0.747950578","0.755377149",1.158458087,1,1,1
1524,8898,"RJF","RAYMOND JAMES FINANCIAL CORP",2008,6211,2563.3501,6.9000001,0,0,"",0,0,0,0,0,9,6,0,"#N/A",0,0,0,0,0,0,0,1,0,1,1,482318500,32.470001,38.25,13.02,31.959999,27.048889,0.05389288,0.040364585,2.637398661,1.068092138,1.026845638,0.469189189,1.040364585,1.05389288,"0.255684309","0.205018212",0.993804593,1,1,1
1525,8898,"RJF","RAYMOND JAMES FINANCIAL CORP",2009,6211,2089.29,7.0999999,0,0,"",0,0,0,0,0,9,10,4,"#N/A",0,0,0,0,0,0,0,1,0,NA,NA,411159800,17.24,26.379999,11.48,18.01,15.537739,-0.425568311,-0.436483086,0.852465332,0.530951631,0.689673176,0.88172043,0.563516914,0.574431689,"-7.896559107","-10.81351611",0.815062289,1.028985478,NA,NA
1526,64891,"RL","Polo Ralph Lauren Corporation",2005,2320,3303.1899,12.8,0,1,"FraudSe",0,0,0,1,0,5,6,1,"#N/A",0,0,0,1,0,0,0,0,0,82.11538462,100,160895300,42,56.41,35.099998,41.799999,36.264374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1527,64891,"RL","Polo Ralph Lauren Corporation",2006,2320,3662.1499,14,0,0,"",0,0,0,1,0,5,8,0,"#N/A",0,0,0,1,0,0,0,0,0,77.64150943,89,177690400,56.419998,82.18,46.5,55.759998,48.586761,0.339793181,0.333971276,1.104385274,1.343333286,1.456833895,1.3247864,1.333971276,1.339793181,NA,NA,1.108670713,1.09375,0.945517211,0.89
1528,64891,"RL","Polo Ralph Lauren Corporation",2007,2320,4053.8,15,0,0,"",0,0,0,1,0,5,10,3,"#N/A",0,0,0,1,0,0,0,0,0,81.07692308,97,296715500,77.900002,102.300003,61.450001,79.669998,69.641022,0.43333329,0.428802024,1.669845417,1.380716143,1.244828462,1.321505398,1.428802024,1.43333329,"1.275285422","1.283948815",1.106945404,1.071428571,1.044247126,1.08988764
1529,64891,"RL","Polo Ralph Lauren Corporation",2008,2320,4014.1899,17,0,0,"",0,0,0,1,0,5,10,2,"#N/A",0,0,0,1,0,0,0,0,0,88.21153846,99,508456600,61.630001,76.529999,32.66,61.639999,54.017601,-0.224342213,-0.226308516,1.713616579,0.791142483,0.74809381,0.531489007,0.773691484,0.775657787,"-0.517712851","-0.527769234",0.990228896,1.133333333,1.087998102,1.020618557
1530,64891,"RL","Polo Ralph Lauren Corporation",2009,2320,3997.05,19,0,0,"",0,0,0,1,0,5,1,0,"#N/A",0,0,0,1,0,0,0,0,0,86.01923077,98,398374700,46.650002,82.540001,31.940001,47.43,41.709282,-0.227857564,-0.23053211,0.783497943,0.756936577,1.078531322,0.977954715,0.76946789,0.772142436,"1.015669594","1.018662991",0.995730172,1.117647059,0.975147155,0.98989899
1531,99990011,"RMK","ARAMARK Corporation",2005,5812,286.60999,0.93300003,1,0,"",0,0,0,0,0,8,2,2,"#N/A",0,0,0,0,0,0,1,0,0,14.57692308,26,2047606,10,17.5,7.9,9.85,9.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,99990011,"RMK","ARAMARK Corporation",2006,5812,286.60999,0.93300003,0,1,"StolenLaptop",0,0,1,1,0,8,5,1,"#N/A",0,0,0,0,0,0,1,0,0,14.69811321,20,1988239,15.5,NA,NA,15.9,15.9,0.614213198,0.614213198,0.971006629,1.55,NA,NA,1.614213198,1.614213198,NA,NA,1,1,1.008313835,0.769230769
1533,99990011,"RMK","ARAMARK Corporation",2007,5812,286.60999,0.93300003,0,0,"",0,0,0,1,0,8,5,0,"#N/A",0,0,0,0,0,0,1,0,0,15.51923077,22,1413713,24.5,48.990002,20,24.4,24.4,0.534591195,0.534591195,0.711037758,1.580645161,NA,NA,1.534591195,1.534591195,"0.870367483","0.870367483",1,1,1.055865508,1.1
1534,99990011,"RMK","ARAMARK Corporation",2008,5812,286.60999,0.93300003,0,0,"",0,0,0,1,0,8,3,1,"#N/A",0,0,0,0,0,0,1,0,0,17.5,23,520533,22.209999,NA,NA,23.9,23.9,-0.020491803,-0.020491803,0.36820274,0.906530571,NA,NA,0.979508197,0.979508197,"-0.038331726","-0.038331726",1,1,1.127633209,1.045454545
1535,99990011,"RMK","ARAMARK Corporation",2009,5812,286.60999,0.93300003,0,0,"",0,0,0,1,0,8,0,0,"#N/A",0,0,0,0,0,0,1,0,0,16.48076923,22,777970,15.69,40,14,15.69,15.69,-0.343514644,-0.343514644,1.494564226,0.706438573,NA,NA,0.656485356,0.656485356,"16.76351464","16.76351464",1,1,0.941758242,0.956521739
1536,65899,"RNWK","REALNETWORKS INC",2005,7372,286.60999,0.93300003,0,0,"",0,0,0,0,0,10,3,1,"#N/A",0,0,0,0,0,0,0,0,1,1.403846154,7,113117900,27.08,35.560001,19.360001,26.16,17.582952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1537,65899,"RNWK","REALNETWORKS INC",2006,7372,337.62,1.649,0,0,"",0,0,0,0,0,10,8,1,"#N/A",0,0,0,0,0,0,0,0,1,1.377358491,4,135388600,31,47.759998,29.6,30.120001,20.244593,0.151376231,0.151376185,1.196880423,1.144756278,1.343082021,1.528925541,1.151376185,1.151376231,NA,NA,1.177977083,1.767416878,0.981132075,0.571428571
1538,65899,"RNWK","REALNETWORKS INC",2007,7372,471.51001,1.914,0,0,"",0,0,0,0,0,10,14,4,"#N/A",0,0,0,0,0,0,0,0,1,1.288888889,3,146334600,44,44.560001,22.24,43.16,29.009182,0.432934809,0.432934879,1.080848757,1.419354839,0.932998385,0.751351351,1.432934879,1.432934809,"2.859991998","2.859993329",1.396570138,1.160703457,0.935768645,0.75
1539,65899,"RNWK","REALNETWORKS INC",2008,7372,483.73999,1.993,0,0,"",0,0,0,0,0,10,2,0,"#N/A",0,0,0,0,0,0,0,0,1,0.939393939,1,73559500,24.32,30.4,12.28,23.84,16.023607,-0.447636717,-0.447636701,0.502680159,0.552727273,0.682226197,0.552158273,0.552363299,0.552363283,"-1.033958712","-1.033958505",1.025937901,1.041274817,0.728840125,0.333333333
1540,65899,"RNWK","REALNETWORKS INC",2009,7372,451.38,1.845,0,0,"",0,0,0,0,0,10,5,3,"#N/A",0,0,0,0,0,0,0,0,1,0.666666667,1,44695100,14.04,17.32,8,14.4,9.678689,-0.395973141,-0.395973154,0.607604728,0.577302632,0.569736842,0.651465798,0.604026846,0.604026859,"0.884585929","0.884585991",0.93310458,0.92574009,0.709677419,1
1541,9248,"ROST","Ross Stores, Inc.",2005,5651,4359.3799,33.167999,0,0,"",0,0,0,0,0,8,2,2,"#N/A",0,0,0,0,0,0,1,0,0,27.44230769,40,1423163600,7.2075,7.6025,5.6775,6.93,4.643208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1542,9248,"ROST","Ross Stores, Inc.",2006,5651,4757.8901,35.799999,0,0,"",0,0,0,0,0,8,5,1,"#N/A",0,0,0,0,0,0,1,0,0,26.75471698,55,1349452800,7.1875,7.845,5.7,7.36,5.086573,0.095486784,0.062049062,0.948206376,0.997225113,1.031897402,1.003963012,1.062049062,1.095486784,NA,NA,1.091414423,1.079353596,0.974944137,1.375
1543,9248,"ROST","Ross Stores, Inc.",2007,5651,4963.4902,39.099998,0,0,"",0,0,0,0,0,8,5,0,"#N/A",0,0,0,0,0,0,1,0,0,27.01923077,54,1674230400,7.325,8.715,6.17,7.6225,5.46138,0.073685564,0.035665761,1.240673553,1.019130435,1.110898662,1.08245614,1.035665761,1.073685564,"0.771683376","0.574799355",1.043212453,1.092178746,1.009886623,0.981818182
1544,9248,"ROST","Ross Stores, Inc.",2008,5651,5187.71,40,0,0,"",0,0,0,0,0,8,3,1,"#N/A",0,0,0,0,0,0,1,0,0,25.25,29,2794594800,6.3675,10.3275,5.37,6.2525,4.664292,-0.145949925,-0.179731059,1.669181733,0.869283276,1.185025818,0.870340357,0.820268941,0.854050075,"-1.980712598","-5.03931656",1.045173817,1.023017955,0.934519573,0.537037037
1545,9248,"ROST","Ross Stores, Inc.",2009,5651,5767.4702,45.599998,1,0,"",0,0,0,0,0,8,0,0,"#N/A",0,0,0,0,0,0,1,0,0,26.48076923,33,2484818800,7.4425,12.115,7.0625,7.7025,6.023165,0.291335319,0.231907237,0.88915173,1.16882607,1.173081578,1.315176909,1.231907237,1.291335319,"-1.99613203","-1.290301398",1.111756478,1.13999995,1.048743336,1.137931034
1546,112168,"RSG","REPUBLIC SERVICES INC",2005,4953,2525.1599,13,0,0,"",0,0,0,0,0,6,0,0,"#N/A",0,0,0,0,1,0,0,0,0,17.5,27,232262200,22.433332,25.386667,20.233334,22.146667,15.351398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1547,112168,"RSG","REPUBLIC SERVICES INC",2006,4953,2622.8,13,0,0,"",0,0,0,0,0,6,8,1,"#N/A",0,0,0,0,1,0,0,0,0,20.41509434,28,225684600,24.933332,29.34,24.646667,25.5,18.072157,0.177232002,0.151414793,0.971680282,1.111441314,1.155724775,1.218121887,1.151414793,1.177232002,NA,NA,1.038666898,1,1.166576819,1.037037037
1548,112168,"RSG","REPUBLIC SERVICES INC",2007,4953,2638.4099,13,0,0,"",0,0,0,0,0,6,1,0,"#N/A",0,0,0,0,1,0,0,0,0,21.05769231,26,257641200,27.153334,34.849998,26.606667,27.333334,19.806437,0.095964195,0.071895451,1.141598496,1.089037518,1.18779816,1.079523937,1.071895451,1.095964195,"0.541460876","0.474824484",1.005951617,1,1.03147661,0.928571429
1549,112168,"RSG","REPUBLIC SERVICES INC",2008,4953,2947.3999,35,0,0,"",0,0,0,0,0,6,2,0,"#N/A",0,0,0,0,1,0,0,0,0,22.07692308,28,468104700,31.219999,35.049999,18.43,30.639999,22.603575,0.141223684,0.120975546,1.816886042,1.149766692,1.00573891,0.692683529,1.120975546,1.141223684,"1.471628912","1.682659253",1.117112205,2.692307692,1.048401826,1.076923077
1550,112168,"RSG","REPUBLIC SERVICES INC",2009,4953,6582.21,31,0,0,"",0,0,0,0,0,6,3,0,"#N/A",0,0,0,0,1,0,0,0,0,22.80769231,30,696340000,24.99,29.57,15.85,25.07,18.976929,-0.160445682,-0.181788485,1.487573186,0.800448456,0.84365195,0.860010852,0.818211515,0.839554318,"-1.136110298","-1.502687868",2.23322597,0.885714286,1.033101045,1.071428571
1551,10332,"RSH","RadioShack Corporation",2005,5731,4480.6401,47,0,0,"",0,0,0,0,0,8,2,2,"#N/A",0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1552,10332,"RSH","RadioShack Corporation",2006,5731,4080.78,43,1,0,"",0,0,0,0,0,8,5,1,"#N/A",0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.910758264,0.914893617,1,1
1553,10332,"RSH","RadioShack Corporation",2007,5731,3531.8,35.799999,0,1,"Disposal_Document",0,0,1,1,0,8,6,0,"#N/A",0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.865471797,0.832558116,1,1
1554,10332,"RSH","RadioShack Corporation",2008,5731,3378.8101,36.799999,0,0,"",0,0,0,1,0,8,3,1,"#N/A",0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.956682173,1.027932962,1,1
1555,10332,"RSH","RadioShack Corporation",2009,5731,3432.76,36.700001,0,0,"",0,0,0,1,0,8,0,0,"#N/A",0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01596713,0.997282663,1,1
1556,10984,"S","Sprint Nextel Corporation",2005,4813,30578.061,79.900002,0,0,"",0,0,0,0,0,6,0,0,"#N/A",0,0,0,0,1,0,0,0,0,73.15384615,92,2946248300,24.83,26.9,21.690001,24.85,22.028252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1557,10984,"S","Sprint Nextel Corporation",2006,4812,35044.75,64.599998,0,0,"",0,0,0,0,0,6,8,1,"#N/A",0,0,0,0,1,0,0,0,0,74.94339623,78,4378909400,23.469999,26.700001,16.08,23.15,20.788769,-0.056267878,-0.068410463,1.486266246,0.945227507,0.992565093,0.741355429,0.931589537,0.943732122,NA,NA,1.146074959,0.808510593,1.02446283,0.847826087
1558,10984,"S","Sprint Nextel Corporation",2007,4812,33348.48,60,0,0,"",0,0,0,0,0,6,1,0,"#N/A",0,0,0,0,1,0,0,0,0,82.82692308,92,5147836200,19.030001,23.34,13.13,19.040001,18.939486,-0.088955868,-0.177537754,1.175597787,0.810822404,0.874157271,0.816542289,0.822462246,0.911044132,"1.580935186","2.595184224",0.95159703,0.928792598,1.105193082,1.179487179
1559,10984,"S","Sprint Nextel Corporation",2008,4812,28501.381,56,0,0,"",0,0,0,0,0,6,2,0,"#N/A",0,0,0,0,1,0,0,0,0,83.65384615,87,9724661600,13.09,13.01,1.37,13.01,13.01,-0.313075339,-0.316701717,1.889077512,0.687861236,0.557412168,0.104341203,0.683298283,0.686924661,"3.519445592","1.783855602",0.854653076,0.933333333,1.009983747,0.945652174
1560,10984,"S","Sprint Nextel Corporation",2009,4812,25898.24,40,0,0,"",0,0,0,0,0,6,3,0,"#N/A",0,0,0,0,1,0,0,0,0,87.34615385,100,11983047400,1.83,5.58,1.95,1.95,1.95,-0.850115296,-0.850115296,1.232232842,0.139801375,0.428900846,1.423357664,0.149884704,0.149884704,"2.715369721","2.684277512",0.908666145,0.714285714,1.044137931,1.149425287
1561,165123,"SAI","SAIC, Inc.",2005,7373,6952.3198,43.599998,0,0,"",0,0,0,0,0,10,3,1,"#N/A",0,0,0,0,0,0,0,0,1,3.307692308,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1562,165123,"SAI","SAIC, Inc.",2006,7373,7084.46,44.099998,0,0,"",0,0,0,0,0,10,8,1,"#N/A",0,0,0,0,0,0,0,0,1,3.528301887,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.019006634,1.01146789,1.066695919,1
1563,165123,"SAI","SAIC, Inc.",2007,7373,7422.1299,43.799999,1,0,"",0,0,0,0,0,10,14,4,"#N/A",0,0,0,0,0,0,0,0,1,4.461538462,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.047663463,0.993197301,1.264500206,1
1564,165123,"SAI","SAIC, Inc.",2008,7373,8054.1299,45.400002,0,1,"Virus",1,0,0,1,1,10,3,1,"#N/A",0,0,0,0,0,0,0,0,1,5.596153846,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08515076,1.03652975,1.254310345,1.2
1565,165123,"SAI","SAIC, Inc.",2009,7373,8707.1396,46.200001,0,0,"",0,0,0,1,1,10,5,3,"#N/A",0,0,0,0,0,0,0,0,1,7.269230769,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.081077622,1.017621123,1.298969072,1.5
1566,103487,"SAP","SAP AG",2005,7372,8902.8398,35.873001,0,0,"",0,0,0,0,0,10,3,1,"#N/A",0,0,0,0,0,0,0,0,1,15.98076923,18,345587300,44.560001,46.43,36.959999,44.040001,35.732101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1567,103487,"SAP","SAP AG",2006,7372,10662.83,39.355,0,0,"",0,0,0,0,0,10,8,1,"#N/A",0,0,0,0,0,0,0,0,1,15.45283019,18,377037900,45.610001,57,43.57,45.950001,37.72879,0.055879418,0.043369663,1.091006238,1.023563734,1.227654534,1.178842023,1.043369663,1.055879418,NA,NA,1.19768863,1.097064614,0.966964103,1
1568,103487,"SAP","SAP AG",2007,7372,12432.47,42.129002,0,0,"",0,0,0,0,0,10,14,4,"#N/A",0,0,0,0,0,0,0,0,1,16.01923077,18,501299500,53.700001,59.860001,44.450001,53.200001,44.147434,0.170125891,0.157780192,1.329573234,1.177373379,1.050175456,1.020197406,1.157780192,1.170125891,"3.044517952","3.638031326",1.165963445,1.070486647,1.036653517,1
1569,103487,"SAP","SAP AG",2008,7372,12886,51.529999,0,0,"",0,0,0,0,0,10,3,1,"#N/A",0,0,0,0,0,0,0,0,1,15.78846154,18,759695200,51.790001,58.98,29.700001,50.73,42.646572,-0.033996585,-0.046428589,1.515451741,0.96443203,0.985299015,0.668166487,0.953571411,0.966003415,"-0.199831931","-0.294261204",1.036479477,1.223147869,0.985594238,1
1570,103487,"SAP","SAP AG",2009,7372,12288.08,48.471001,0,0,"",0,0,0,0,0,10,5,3,"#N/A",0,0,0,0,0,0,0,0,1,14.51923077,16,488617300,35.650002,52.369999,31.690001,36.619999,31.225269,-0.267812921,-0.278139188,0.643175447,0.688356851,0.887928094,1.067003365,0.721860812,0.732187079,"7.877641806","5.990687887",0.953599255,0.94063656,0.919610231,0.888888889
1571,25434,"SBUX","Starbucks Corporation",2005,5812,5615.9399,115,1,0,"",0,0,0,0,0,8,2,2,"#N/A",0,0,0,0,0,0,1,0,0,NA,NA,3419161800,15.8225,15.98,11.39,15.285,12.256588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1572,25434,"SBUX","Starbucks Corporation",2006,5812,6651.3501,145.8,0,1,"StolenLaptop",0,0,1,1,0,8,6,1,"#N/A",0,0,0,0,0,0,1,0,0,1,1,3495349200,15.285,19.815001,14.775,15.435,12.376869,0.009813579,0.009813543,1.022282479,0.966029389,1.239987547,1.297190518,1.009813543,1.009813579,NA,NA,1.184369886,1.267826087,NA,NA
1573,25434,"SBUX","Starbucks Corporation",2007,5812,7817.9399,172,1,0,"",0,0,0,1,0,8,6,0,"#N/A",0,0,0,0,0,0,1,0,0,NA,NA,6254705200,17.799999,18.145,10.015,17.625,14.132965,0.141885318,0.141885326,1.789436432,1.164540334,0.915720368,0.677834179,1.141885326,1.141885318,"14.45805981","14.45811467",1.175391429,1.179698217,NA,NA
1574,25434,"SBUX","Starbucks Corporation",2008,5812,8304.4697,176,0,1,"StolenLaptop",0,0,1,2,0,8,4,1,"#N/A",0,0,0,0,0,0,1,0,0,1,1,7512996800,10.07,10.225,3.585,9.655,7.742058,-0.452198601,-0.452198582,1.201175205,0.565730369,0.56351612,0.357963055,0.547801418,0.547801399,"-3.18707112","-3.187070825",1.062232481,1.023255814,NA,NA
1575,25434,"SBUX","Starbucks Corporation",2009,5812,7847.02,142,0,0,"",0,0,0,2,0,8,0,0,"#N/A",0,0,0,0,0,0,1,0,0,NA,NA,6169691400,4.705,11.905,4.135,4.92,3.945202,-0.490419472,-0.490419472,0.821202453,0.467229394,1.164303178,1.153417015,0.509580528,0.509580528,"1.084522313","1.084522358",0.944915242,0.806818182,NA,NA
1576,13988,"SCHW","Charles Schwab Corporation",2005,6211,4541.7402,14,1,0,"",0,0,0,0,0,9,3,0,"#N/A",0,0,0,0,0,0,0,1,0,1,1,1484536000,11.8,16,9.87,11.66,9.88903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1577,13988,"SCHW","Charles Schwab Corporation",2006,6211,4239.23,12.4,0,1,"StolenDrive",0,0,1,1,0,9,17,2,"#N/A",0,0,0,0,0,0,0,1,0,1,1,1787682300,14.51,19.360001,14.26,14.96,12.781288,0.292471355,0.283018868,1.204202727,1.229661017,1.210000063,1.444782168,1.283018868,1.292471355,NA,NA,0.933393328,0.885714286,1,1
1578,13988,"SCHW","Charles Schwab Corporation",2007,6211,4665.9302,13.3,0,0,"",0,0,0,1,0,9,12,6,"#N/A",0,0,0,0,0,0,0,1,0,1,1,2330489900,19.200001,25.549999,17.76,19.76,17.018936,0.331550936,0.320855615,1.303637621,1.323225431,1.319731285,1.245441795,1.320855615,1.331550936,"1.133618492","1.13368984",1.100655119,1.072580645,1,1
1579,13988,"SCHW","Charles Schwab Corporation",2008,6211,4313.3999,13.4,1,0,"",0,0,0,1,0,9,6,0,"#N/A",0,0,0,0,0,0,0,1,0,1,1,3286936400,25.549999,26,14.59,24.58,21.376648,0.25605079,0.243927126,1.410405769,1.330729045,1.017612564,0.821509009,1.243927126,1.25605079,"0.772281908","0.760239541",0.924445869,1.007518797,1,1
1580,13988,"SCHW","Charles Schwab Corporation",2009,6211,3518.6599,12.4,1,1,"StolenDrive",0,0,1,2,0,9,11,4,"#N/A",0,0,0,0,0,0,0,1,0,NA,NA,3539648600,16.049999,19.49,11.34,16.18,14.22547,-0.334532243,-0.341741253,1.076883812,0.628180025,0.749615385,0.777244688,0.658258747,0.665467757,"-1.306507367","-1.400997336",0.815750911,0.925373134,NA,NA
1581,102089,"SDXAY","SODEXO",2005,5812,12689.35,324.44601,0,0,"",0,0,0,0,0,8,2,2,"#N/A",0,0,0,0,0,0,1,0,0,0,0,8710000,6.086,8.384,5.76,6.1,1.33047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1582,102089,"SDXAY","SODEXO",2006,5812,14030.72,332.09601,0,0,"",0,0,0,0,0,8,6,1,"#N/A",0,0,0,0,0,0,1,0,0,0,0,10176500,8.516,12.506,8.254,8.63,2.196187,0.650685096,0.414754098,1.16836969,1.399277029,1.491650763,1.432986111,1.414754098,1.650685096,NA,NA,1.10570833,1.023578653,NA,NA
1583,102089,"SDXAY","SODEXO",2007,5812,15194.15,342.38,0,0,"",0,0,0,0,0,8,6,0,"#N/A",0,0,0,0,0,0,1,0,0,0,0,22277500,12.5,16.124001,11.53,12.5,3.55813,0.620139815,0.448435689,2.18911217,1.46782527,1.289301215,1.396898473,1.448435689,1.620139815,"0.953056738","1.081208579",1.082920192,1.030966918,NA,NA
1584,102089,"SDXAY","SODEXO",2008,5812,15989.02,355.04401,0,0,"",0,0,0,0,0,8,4,1,"#N/A",0,0,0,0,0,0,1,0,0,0,0,4789000,12.2,14.4,8.07,12.2,3.812174,0.071398178,-0.024,0.214970261,0.976,0.893078585,0.69991327,0.976,1.071398178,"0.115132389","-0.05351938",1.052314213,1.036988171,NA,NA
1585,102089,"SDXAY","SODEXO",2009,5812,16923.189,379.74899,0,0,"",0,0,0,0,0,8,0,0,"#N/A",0,0,0,0,0,0,1,0,0,0,0,5850500,11.234,12.364,8.32,11.2,4.009831,0.051848893,-0.081967213,1.22165379,0.920819672,0.858611111,1.030978934,0.918032787,1.051848893,"0.726193494","3.415300546",1.058425657,1.069582867,NA,NA
1586,6307,"SHLD","Sears Holdings Corporation",2005,5331,43313.629,355,1,0,"",0,0,0,0,0,8,2,2,"#N/A",0,0,0,0,0,0,1,0,0,0.857142857,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1587,6307,"SHLD","Sears Holdings Corporation",2006,5331,45281.078,352,0,1,"Email",1,0,0,1,1,8,7,2,"#N/A",0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.045423324,0.991549296,1.166666667,1
1588,6307,"SHLD","Sears Holdings Corporation",2007,5331,42117.98,337,1,0,"",0,0,0,1,1,8,6,0,"#N/A",0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.930145258,0.957386364,1,1
1589,6307,"SHLD","Sears Holdings Corporation",2008,5331,37407.309,324,0,1,"StolenLaptop",0,0,1,2,1,8,5,1,"#N/A",0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.888155344,0.961424332,1,1
1590,6307,"SHLD","Sears Holdings Corporation",2009,5331,35357.602,322,0,0,"",0,0,0,2,1,8,0,0,"#N/A",0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.945205708,0.99382716,NA,NA
1591,9689,"SIE","SIERRA HEALTH SERVICES",2005,6324,1221.21,2.7,0,0,"",0,0,0,0,0,9,3,0,"#N/A",0,0,0,0,0,0,0,1,0,45.90384615,57,7204423,1.3,NA,NA,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1592,9689,"SIE","SIERRA HEALTH SERVICES",2006,6324,1468.22,2.9000001,0,0,"",0,0,0,0,0,9,17,2,"#N/A",0,0,0,0,0,0,0,1,0,56.16981132,68,10272328,NA,NA,NA,NA,NA,NA,NA,1.425836323,NA,NA,NA,NA,NA,NA,NA,1.202266604,1.074074111,1.223640632,1.192982456
1593,9689,"SIE","SIERRA HEALTH SERVICES",2007,6324,1558.67,3,0,0,"",0,0,0,0,0,9,12,6,"#N/A",0,0,0,0,0,0,0,1,0,64.73076923,80,2160380,3.95,NA,NA,3.75,3.75,NA,NA,0.210310652,NA,NA,NA,NA,NA,NA,NA,1.061605209,1.034482723,1.152412082,1.176470588
1594,9689,"SIE","SIERRA HEALTH SERVICES",2008,6324,2209.8101,0.36899999,0,0,"",0,0,0,0,0,9,6,0,"#N/A",0,0,0,0,0,0,0,1,0,76.09615385,93,422408,1.7,NA,NA,1.8,1.8,-0.52,-0.52,0.195524861,0.430379747,NA,NA,0.48,0.48,NA,NA,1.417753662,0.122999997,1.175579323,1.1625
1595,9689,"SIE","SIERRA HEALTH SERVICES",2009,6324,2209.8101,0.36899999,0,0,"",0,0,0,0,0,9,11,4,"#N/A",0,0,0,0,0,0,0,1,0,86.63461538,100,2837405,NA,NA,NA,NA,NA,NA,NA,6.717214163,NA,NA,NA,NA,NA,NA,NA,1,1,1.138488754,1.075268817
1596,99990034,"SJR","SHAW COMMUNICATIONS INC-CL B",2005,4841,2209.8101,0.36899999,0,0,"",0,0,0,0,0,6,0,0,"#N/A",0,0,0,0,1,0,0,0,0,1,1,72696600,9.1,11.1,8.435,8.94,4.535782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
